index,axis-0,axis-1
0.0,-94.66306830153746,3348.2060529561577
1.0,-126.14176758898384,3490.9094897259147
2.0,-138.7332473039624,3606.3313871132186
3.0,-92.56448834904103,3749.0348238829756
4.0,-19.114190011666096,3887.5411007477396
5.0,129.88498661558026,4099.497675949879
6.0,245.30688400288363,4269.48265210209
7.0,392.2074806776335,4416.383248776839
8.0,516.0236978749227,4533.903726116639
9.0,646.1356549297012,4626.241244026482
10.0,780.4447718894725,4699.691542363857
11.0,868.5851298943224,4722.7759218413175
12.0,1063.75306547649,4783.634612376559
13.0,1273.6110607261328,4848.690590903949
14.0,1479.2718960707825,4938.929528861295
15.0,1708.017110892893,4995.591187578699
16.0,1922.0722660475285,5022.872726961152
17.0,2094.1558221522355,5014.478407151166
18.0,2249.450738636971,4985.098287816216
19.0,2404.745655121707,4938.929528861295
20.0,2562.139151558939,4857.084910713934
21.0,2679.6596288987384,4731.170113564149
22.0,2738.20930413136,4617.492391883831
23.0,2785.2552781107715,4590.60897818131
24.0,2816.6192607637126,4524.520586162613
25.0,2863.665234743124,4411.386220164504
26.0,2877.106941594385,4509.958737073748
27.0,2897.269501871275,4626.453529784671
28.0,2939.8349069002666,4748.54903368362
29.0,2977.919742978838,4875.125106532989
30.0,3031.6865703838794,4965.856627778997
31.0,3091.0541089769463,5031.945019797694
32.0,3160.5029277084586,5110.354976430046
33.0,3247.8740222416513,5185.404506349584
34.0,3341.965970200474,5248.132471655466
35.0,3437.9499455826467,5311.352863221944
36.0,3614.7031426587355,5424.585380098813
37.0,3779.028380565412,5511.581094284701
38.0,3886.7373600336537,5544.722318736467
39.0,4034.491985714447,5640.003339035296
40.0,4215.795451783839,5742.488031772995
41.0,4420.174672521405,5825.274551565428
42.0,4725.449964255998,5879.603205179211
43.0,4847.042665201132,5882.190283922724
44.0,4978.98368112032,5928.757701305967
45.0,5127.153820365815,5910.654041562191
46.0,5246.31627753692,5920.8679664625715
47.0,5438.678529827419,5941.295816263333
48.0,5588.482761699665,5958.319024430633
49.0,5728.0730686715315,5956.616703613903
50.0,5945.970133212982,5915.761004012382
51.0,6066.834911200816,5876.60762522759
52.0,6174.081122654812,5847.668171343179
53.0,6250.685559407665,5815.324075825307
54.0,6449.857094965084,5762.552130506675
55.0,6628.600780721741,5714.887147638232
56.0,6788.618937494369,5679.1384104869
57.0,6962.255660800836,5631.473427618458
58.0,7139.297025740764,5609.343257000967
59.0,7309.529107413772,5556.571311682334
60.0,7428.691564584878,5517.417932897542
61.0,7546.151700939253,5483.371516562942
62.0,7707.87217852861,5468.050629212371
63.0,7786.178936098193,5447.622779411609
64.0,7956.411017771201,5405.064758993358
65.0,8114.72643812143,5336.971926324155
66.0,8405.823297782274,5233.13035650362
67.0,8644.148212124484,5122.479503416165
68.0,8846.724389315363,5028.851858496011
69.0,9015.25415017164,4953.949742559887
70.0,9197.402477561758,4868.8337017233835
71.0,9374.443842501687,4763.289811086119
72.0,9527.652716007393,4678.173770249615
73.0,9680.861589513097,4570.92755879562
74.0,9803.428688317663,4480.704555508926
75.0,9931.10274957242,4409.207081206263
76.0,10002.600223875083,4351.3281734374405
77.0,10128.571964313107,4261.105170150746
78.0,10200.06943861577,4181.0960917644325
79.0,10239.222817400567,4082.361484394089
80.0,10327.74349987053,3959.7943855895237
81.0,10390.729370089542,3878.08298638648
82.0,10453.715240308557,3832.1203243347677
83.0,10494.570939910078,3806.585512083817
84.0,10554.15216849563,3809.990153717277
85.0,10612.031076264453,3859.3574574024487
86.0,10676.719267300195,3895.1061945537804
87.0,10751.62138323632,3888.2969112868604
88.0,10814.60725345533,3847.4412116853377
89.0,10831.63046162263,3762.325170848834
90.0,10828.225819989173,3709.5532255302014
91.0,10838.439744889552,3655.0789593948393
92.0,10875.890802857615,3586.986126725636
93.0,10942.281314710088,3450.80046138723
94.0,10940.57899389336,3321.4240793157446
95.0,10935.472031443169,3249.9266050130814
96.0,10989.946297578532,3147.7873560092767
97.0,10991.648618395264,3096.717731507374
98.0,10969.518447777773,2943.5088580016672
99.0,10930.365068992982,2792.0023053126906
100.0,10872.486161224158,2608.1516571058423
101.0,10843.546707339747,2429.407971349184
102.0,10758.430666503242,2308.543193361349
103.0,10709.06336281807,2194.487698640434
104.0,10640.970530148867,2087.241487186439
105.0,10572.87769747966,2022.5532961506958
106.0,10557.556810129088,1956.162784298223
107.0,10523.510393794488,1862.5351393780688
108.0,10479.250052559506,1775.7167777248346
109.0,10440.096673774713,1694.005378521791
110.0,10400.943294989922,1624.210225035858
111.0,10366.89687865532,1557.8197131833854
112.0,10319.231895786877,1476.1083139803416
113.0,10278.376196185356,1423.3363686617092
114.0,10223.901930049991,1351.8389463097544
115.0,10160.916059830979,1261.6159430230607
116.0,10106.441793695618,1164.5836564694464
117.0,10053.669848376985,1064.146728282372
118.0,10046.860565110064,1004.5654996968191
119.0,10045.15824429334,909.235533959935
120.0,10000.897903058356,817.3102098565108
121.0,9920.888824672043,704.9570359523258
122.0,9845.98670873592,652.1850906336932
123.0,9771.084592799796,575.5806538808398
124.0,9725.121930748084,519.4040669287473
125.0,9697.884797680403,458.1205175264646
126.0,9633.19660664466,410.45553465802243
127.0,9568.508415608914,354.27894770593
128.0,9531.057357640851,311.72092728767825
129.0,9466.369166605109,250.43737788539534
130.0,9408.490258836286,192.55847011657283
131.0,9347.206709434004,156.8097329652412
132.0,9262.0906685975,117.6563541804494
133.0,9175.272306944265,64.88440886181706
134.0,9064.621453856811,-1.5061029906559043
135.0,8948.863638319166,-57.682689942748425
136.0,8812.67797298076,-117.26391852830113
137.0,8771.822273379239,-122.37093292919985
138.0,8661.171420291783,-125.77557456266004
139.0,8548.8182463876,-124.07325374592983
140.0,8465.404526367825,-125.77557456266004
141.0,7992.159339316864,-28.7432880090455
142.0,7907.043298480361,10.410090775746085
143.0,7789.583162125986,58.07507364418825
144.0,5751.795403050934,211.52510802702955
145.0,5416.9201319497115,112.65717084476364
146.0,4064.6618943600106,485.80399882976667
147.0,3968.0928793394614,443.4527459441274
148.0,3873.594924322259,435.27503829840794
149.0,3780.0056034879144,492.5189918184441
150.0,3703.680332127866,567.9356289956345
151.0,3604.639206196375,641.5349978071094
152.0,3520.1362271906078,736.9415870071696
153.0,3375.6633921162306,928.6633995901477
154.0,3304.789925853329,1054.9635510073704
155.0,3264.8100218075897,1172.1773605960157
156.0,3166.677530058956,1400.2445404933023
157.0,3165.768895876098,1496.5597638762201
158.0,3139.4185045732247,1641.9412331334547
159.0,3140.362962223418,1783.419389105023
160.0,3133.458540462633,2009.8844228587618
161.0,3109.983506475965,2121.736055383474
162.0,3111.364390828122,2240.4921096689714
163.0,3107.221737771651,2431.05415026663
164.0,3096.1746629543954,2475.2424495356518
165.0,3053.3672480375303,2453.148299901141
166.0,2984.323030429683,2371.676123123881
167.0,2980.180377373212,2299.87013681172
168.0,3007.7980644163513,2215.6361913301466
169.0,3028.511329698705,2132.78313020073
170.0,3046.4628262767455,2012.6461915630757
171.0,3025.7495609943912,1871.7959876430673
172.0,2947.0391529214457,1663.2824504673686
173.0,2857.2816700312446,1523.8131308995173
174.0,2753.7153436194735,1365.0114304014687
175.0,2583.866568304171,1186.8772857613535
176.0,2498.2517384704397,1087.4536124060537
177.0,2402.9707181716103,989.4108234029105
178.0,2310.4514665770953,965.9357894162425
179.0,2267.64405166023,918.9857214429064
180.0,2202.7424871088538,925.8901432036911
181.0,2143.3644599661047,938.3181023731037
182.0,2075.701126710415,971.4593268248702
183.0,2030.1319430892356,1034.98000702409
184.0,2010.7995621590385,1075.0256532366411
185.0,1802.2859407008468,1309.7759720326987
186.0,1705.6240360498605,1380.201073992703
187.0,1597.915056581619,1458.9115242068947
188.0,1484.6825397047496,1533.4792792233698
189.0,1423.923628209844,1599.761728126903
190.0,1310.6911113329745,1747.5163538076963
191.0,1238.8851250208133,1852.463564571624
192.0,1168.4600230608094,1962.9343127441796
193.0,1122.89083943963,2026.454992943399
194.0,1045.5612841129066,2089.9757152838647
195.0,997.2303317874135,2211.4935382736758
196.0,1002.7538691960414,2258.4436062470118
197.0,896.4257740799566,2237.7303409646574
198.0,756.9564545121052,2236.3494566125005
199.0,672.7225090305316,2240.4921096689714
200.0,509.7781554760121,2269.490681064267
201.0,393.78386989482874,2291.584830698778
202.0,290.2175434830579,2359.2481639544685
203.0,200.46006059285654,2431.0541502666297
204.0,103.79815594187042,2533.239592326244
205.0,23.706810840210096,2642.3294561466428
206.0,-41.1947537111663,2779.03700701018
207.0,-97.81101214960108,2941.9813605646996
208.0,-117.14339307979833,3080.069795780394
209.0,-122.66693048842603,3189.1596596007926
